"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지 평균농도","오염범례"
"2021-07-15","11:04","경남","양산시","신주로","경상남도 양산시 물금읍 범어리 2763","경상남도 양산시 물금읍 범어리 2746","33","58","4","매우좋음"
"2021-07-15","11:14","경남","양산시","청운로","경상남도 양산시 물금읍 범어리 2749","경상남도 양산시 물금읍 물금리 898-3","33","59","7","매우좋음"
"2021-07-15","11:22","경남","양산시","황산로","경상남도 양산시 물금읍 물금리 898-1","경상남도 양산시 교동 230-3","33","59","12","매우좋음"
"2021-07-15","11:40","경남","양산시","양주로","경상남도 양산시 중부동 698-9","경상남도 양산시 남부동 612","33","57","18","매우좋음"
"2021-07-15","12:01","경남","양산시","양산역로","경상남도 양산시 중부동 698-9","경상남도 양산시 남부동 567","34","56","24","매우좋음"
"2021-07-15","12:07","경남","양산시","강변로","경상남도 양산시 남부동 884","경상남도 양산시 북부동 533","34","56","3","매우좋음"
"2021-07-15","12:19","경남","양산시","삽량로","경상남도 양산시 남부동 903","경상남도 양산시 물금읍 범어리 2743","33","59","4","매우좋음"
"2021-07-15","12:28","경남","양산시","범어로","경상남도 양산시 물금읍 범어리 2744","경상남도 양산시 물금읍 범어리 2750","34","59","6","매우좋음"
"2021-07-15","10:19","충남","당진시","무수동로","충청남도 당진시 읍내동 735-11","충청남도 당진시 대덕동 1738","32","57","25","매우좋음"
"2021-07-15","10:24","충남","당진시","서부로","충청남도 당진시 채운동 16-1","충청남도 당진시 채운동 994-12","32","59","36","매우좋음"
"2021-07-15","10:30","충남","당진시","서해로","충청남도 당진시 채운동 992-64","충청남도 당진시 원당동 868-11","32","56","15","매우좋음"
"2021-07-15","10:35","충남","당진시","동부로","충청남도 당진시 수청동 1001-14","충청남도 당진시 수청동 1133","33","56","10","매우좋음"
"2021-07-15","10:40","충남","당진시","남부로","충청남도 당진시 수청동 1134","충청남도 당진시 채운동 11-5","32","60","40","매우좋음"
"2021-07-15","10:48","충남","당진시","시청1로","충청남도 당진시 읍내동 1435","충청남도 당진시 수청동 1162","32","59","17","매우좋음"
"2021-07-15","12:19","충남","태안군","동백로","충청남도 태안군 태안읍 평천리 948-3","충청남도 태안군 태안읍 남문리 406-5","30","63","74","좋음"
"2021-07-15","12:31","충남","태안군","동평로","충청남도 태안군 태안읍 동문리 828","충청남도 태안군 태안읍 동문리 934","30","64","37","매우좋음"
"2021-07-15","12:37","충남","태안군","후곡로","충청남도 태안군 태안읍 동문리 903","충청남도 태안군 태안읍 남문리 729","30","64","23","매우좋음"
"2021-07-15","13:11","충남","서산시","호수공원6로","충청남도 서산시 예천동 500-4","충청남도 서산시 예천동 1308","32","59","9","매우좋음"
"2021-07-15","13:17","충남","서산시","고운로","충청남도 서산시 예천동 483","충청남도 서산시 읍내동 61-2","32","60","8","매우좋음"
"2021-07-15","13:21","충남","서산시","호수공원1로","충청남도 서산시 읍내동 16-18","충청남도 서산시 예천동 1307","31","62","11","매우좋음"
"2021-07-15","13:29","충남","서산시","문화로","충청남도 서산시 읍내동 609-19","충청남도 서산시 읍내동 625","31","63","39","매우좋음"
"2021-07-15","13:33","충남","서산시","안견로","충청남도 서산시 읍내동 506-3","충청남도 서산시 읍내동 593-10","31","61","13","매우좋음"
"2021-07-15","13:51","충남","서산시","서해로","충청남도 서산시 예천동 505-26","충청남도 서산시 잠홍동 584-8","32","60","17","매우좋음"
"2021-07-15","10:28","서울","동대문구","회기로","서울특별시 동대문구 회기동 346-33","서울특별시 성북구 종암동 30-110","34","70","4","매우좋음"
"2021-07-15","10:37","서울","동대문구","안암로","서울특별시 성북구 종암동 29-18","서울특별시 성북구 보문동7가 119-1","33","70","6","매우좋음"
"2021-07-15","10:45","서울","동대문구","왕산로","서울특별시 동대문구 신설동 85-1","서울특별시 동대문구 회기동 67-7","35","64","11","매우좋음"
"2021-07-15","11:01","서울","동대문구","이문로","서울특별시 동대문구 회기동 67-7","서울특별시 동대문구 이문동 251-1","34","66","11","매우좋음"
"2021-07-15","11:08","서울","동대문구","한천로","서울특별시 동대문구 이문동 209-1","서울특별시 동대문구 장안동 245-13","34","66","9","매우좋음"
"2021-07-15","11:20","서울","동대문구","황물로","서울특별시 동대문구 답십리동 952-2","서울특별시 동대문구 전농동 670","35","66","12","매우좋음"
"2021-07-15","11:28","서울","동대문구","답십리로","서울특별시 동대문구 전농동 643-2","서울특별시 동대문구 장안동 470-1","34","67","15","매우좋음"
"2021-07-15","11:43","서울","동대문구","사가정로","서울특별시 동대문구 장안동 473-1","서울특별시 동대문구 답십리동 549-2","34","67","8","매우좋음"
"2021-07-15","11:55","서울","동대문구","서울시립대로","서울특별시 동대문구 답십리동 465-141","서울특별시 동대문구 전농동 124-64","34","66","13","매우좋음"
"2021-07-15","12:07","서울","동대문구","홍릉로","서울특별시 동대문구 청량리동 산 1-227","서울특별시 동대문구 청량리동 819","35","65","7","매우좋음"
"2021-07-15","12:17","서울","동대문구","망우로","서울특별시 동대문구 휘경동 336-10","서울특별시 동대문구 휘경동 34-6","35","64","44","매우좋음"
"2021-07-15","12:23","서울","동대문구","장안벚꽃로","서울특별시 동대문구 휘경동 43-257","서울특별시 동대문구 장안동 473-7","34","67","7","매우좋음"
"2021-07-15","12:30","서울","동대문구","천호대로","서울특별시 동대문구 장안동 472-1","서울특별시 동대문구 신설동 92-34","35","64","8","매우좋음"
"2021-07-15","12:50","서울","동대문구","무학로","서울특별시 동대문구 제기동 1154","서울특별시 동대문구 용두동 701-6","35","63","13","매우좋음"
"2021-07-15","13:01","서울","동대문구","고산자로","서울특별시 동대문구 용두동 47-1","서울특별시 동대문구 제기동 136-207","37","59","9","매우좋음"
"2021-07-15","14:11","서울","동대문구","제기로","서울특별시 동대문구 제기동 142-21","서울특별시 동대문구 청량리동 34","35","60","9","매우좋음"
"2021-07-15","14:18","서울","동대문구","전농로","서울특별시 동대문구 전농동 103-156","서울특별시 동대문구 답십리동 524-1","36","59","7","매우좋음"
"2021-07-15","14:34","서울","동대문구","장한로","서울특별시 동대문구 장안동 472-2","서울특별시 동대문구 장안동 469-1","36","57","17","매우좋음"
"2021-07-15","14:44","서울","동대문구","한천로58길","서울특별시 동대문구 이문동 94-8","서울특별시 동대문구 이문동 21-1","35","65","8","매우좋음"
"2021-07-15","09:45","경기","고양시 일산동구","성현로","경기도 고양시 일산동구 사리현동 1-8","경기도 고양시 일산동구 문봉동 158-19","33","71","14","매우좋음"
"2021-07-15","10:11","경기","고양시 일산동구","식사로","경기도 고양시 일산동구 식사동 575-43","경기도 고양시 일산동구 식사동 423","32","76","19","매우좋음"
"2021-07-15","10:13","경기","고양시 일산동구","위시티4로","경기도 고양시 일산동구 식사동 423","경기도 고양시 일산동구 식사동 716-37","32","75","37","매우좋음"
"2021-07-15","10:22","경기","고양시 일산동구","위시티로","경기도 고양시 일산동구 식사동 1492","경기도 고양시 일산동구 식사동 1492","32","74","76","좋음"
"2021-07-15","10:31","경기","고양시 일산동구","숲속마을로","경기도 고양시 일산동구 식사동 943-2","경기도 고양시 일산동구 풍동 687","33","73","18","매우좋음"
"2021-07-15","10:41","경기","고양시 일산동구","고일로","경기도 고양시 일산동구 식사동 868-4","경기도 고양시 일산동구 풍동 180-4","33","70","22","매우좋음"
"2021-07-15","10:53","경기","고양시 일산동구","강송로","경기도 고양시 일산동구 백석동 1539","경기도 고양시 일산동구 마두동 1028","33","74","50","매우좋음"
"2021-07-15","11:06","경기","고양시 일산동구","강석로","경기도 고양시 일산동구 마두동 1062","경기도 고양시 일산동구 백석동 1546","34","66","75","좋음"
"2021-07-15","11:16","경기","고양시 일산동구","장백로","경기도 고양시 일산동구 백석동 1524","경기도 고양시 일산동구 장항동 1358","34","64","30","매우좋음"
"2021-07-15","11:40","경기","고양시 일산서구","한류월드로","경기도 고양시 일산서구 대화동 2607","경기도 고양시 일산서구 대화동 2607","34","64","49","매우좋음"
"2021-07-15","11:46","경기","고양시 일산동구","한류월드로","경기도 고양시 일산동구 장항동 1763-1","경기도 고양시 일산동구 장항동 1763-1","34","65","48","매우좋음"
"2021-07-15","12:29","경기","고양시 일산서구","월드고양로","경기도 고양시 일산동구 장항동 1811-3","경기도 고양시 일산동구 장항동 1811","34","66","101","보통"
"2021-07-15","12:45","경기","고양시 일산서구","가좌로","경기도 고양시 일산서구 가좌동 773-6","경기도 고양시 일산서구 가좌동 143-6","33","75","54","좋음"
"2021-07-15","12:59","경기","고양시 일산서구","덕이로","경기도 파주시 동패동 1311-4","경기도 고양시 일산서구 덕이동 219","34","72","101","보통"
"2021-07-15","13:09","경기","고양시 일산서구","탄중로","경기도 고양시 일산서구 대화동 2337-2","경기도 고양시 일산서구 일산동 1607","34","69","20","매우좋음"
"2021-07-15","13:19","경기","고양시 일산동구","탄중로","경기도 고양시 일산동구 중산동 1609","경기도 고양시 일산동구 중산동 1628","34","70","20","매우좋음"
"2021-07-15","13:31","경기","고양시 일산동구","중산로","경기도 고양시 일산동구 풍동 609-5","경기도 고양시 일산동구 중산동 1604","34","68","37","매우좋음"
"2021-07-15","14:29","경기","고양시 일산서구","일현로","경기도 고양시 일산서구 탄현동 1527","경기도 고양시 일산서구 덕이동 304-6","34","66","52","좋음"
"2021-07-15","14:36","경기","고양시 일산서구","탄현로","경기도 고양시 일산서구 탄현동 1634-3","경기도 고양시 일산서구 탄현동 1551","34","69","116","보통"
"2021-07-15","14:47","경기","고양시 일산서구","하이파크3로","경기도 고양시 일산서구 덕이동 262-25","경기도 고양시 일산서구 덕이동 339-2","35","67","26","매우좋음"
"2021-07-15","14:51","경기","고양시 일산서구","하이파크로","경기도 고양시 일산서구 덕이동 330-2","경기도 고양시 일산서구 덕이동 555-34","33","77","29","매우좋음"
"2021-07-15","10:20","경기","동두천시","평화로","경기도 동두천시 송내동 462-1","경기도 동두천시 하봉암동 317-13","33","69","67","좋음"
"2021-07-15","11:01","경기","동두천시","정장로","경기도 동두천시 생연동 820-1","경기도 동두천시 생연동 447-7","33","70","109","보통"
"2021-07-15","11:05","경기","동두천시","장고갯로","경기도 동두천시 생연동 365-14","경기도 동두천시 보산동 438-32","34","68","48","매우좋음"
"2021-07-15","11:24","경기","동두천시","행선로","경기도 동두천시 생연동 396-2","경기도 동두천시 지행동 384","33","66","61","좋음"
"2021-07-15","11:29","경기","동두천시","이담로","경기도 동두천시 지행동 384","경기도 동두천시 지행동 725-7","33","68","83","좋음"
"2021-07-15","11:35","경기","동두천시","지행로","경기도 동두천시 지행동 716","경기도 동두천시 지행동 329-5","33","68","46","매우좋음"
"2021-07-15","11:44","경기","동두천시","동우로","경기도 동두천시 송내동 341-6","경기도 동두천시 송내동 297-2","34","68","50","매우좋음"
"2021-07-15","11:52","경기","동두천시","중앙로","경기도 동두천시 송내동 698-21","경기도 동두천시 생연동 696-8","34","66","24","매우좋음"
"2021-07-15","12:03","경기","동두천시","동두천로","경기도 동두천시 생연동 718","경기도 동두천시 송내동 698-21","34","66","38","매우좋음"
"2021-07-15","12:12","경기","동두천시","강변로","경기도 동두천시 송내동 446-18","경기도 동두천시 상봉암동 143-9","33","70","41","매우좋음"
"2021-07-15","12:39","경기","동두천시","상패로","경기도 동두천시 보산동 431-3","경기도 동두천시 상패동 114-3","34","70","87","좋음"
"2021-07-15","12:46","경기","동두천시","삼육사로","경기도 동두천시 상패동 200-3","경기도 동두천시 광암동 176","34","68","53","좋음"
"2021-07-15","13:20","경기","포천시","왕방로","경기도 포천시 어룡동 397-4","경기도 포천시 군내면 하성북리 770","34","65","239","매우나쁨"
"2021-07-15","13:30","경기","포천시","청성로","경기도 포천시 군내면 하성북리 522-3","경기도 포천시 군내면 하성북리 649-20","34","66","35","매우좋음"
"2021-07-15","13:36","경기","포천시","호국로","경기도 포천시 군내면 하성북리 669-11","경기도 포천시 어룡동 408-1","35","65","52","좋음"
"2021-07-15","13:41","경기","포천시","용정경제로","경기도 포천시 어룡동 418","경기도 포천시 군내면 구읍리 604-4","34","66","76","좋음"
"2021-07-15","14:19","경기","포천시","솔모루로","경기도 포천시 소흘읍 송우리 73-7","경기도 포천시 소흘읍 송우리 642-101","36","61","39","매우좋음"
"2021-07-15","14:36","경기","포천시","송우로","경기도 포천시 소흘읍 송우리 388-5","경기도 포천시 소흘읍 송우리 121-7","35","62","147","보통"
"2021-07-15","15:07","경기","포천시","포천로","경기도 포천시 군내면 용정리 41","경기도 포천시 신읍동 243-3","34","66","59","좋음"
"2021-07-15","15:46","경기","포천시","태봉로","경기도 포천시 소흘읍 이동교리 37-7","경기도 포천시 소흘읍 송우리 731","33","79","98","좋음"
"2021-07-16","09:29","인천","남동구","백범로","인천광역시 부평구 십정동 546-3","인천광역시 남동구 장수동 695-4","31","55","17","매우좋음"
"2021-07-16","09:47","인천","남동구","수인로","인천광역시 남동구 장수동 727-2","","31","55","11","매우좋음"
"2021-07-16","09:48","인천","남동구","인주대로","인천광역시 남동구 서창동 504","인천광역시 남동구 구월동 1335-5","31","55","34","매우좋음"
"2021-07-16","10:12","인천","남동구","구월로","인천광역시 미추홀구 주안동 1597","인천광역시 남동구 만수동 993","32","52","36","매우좋음"
"2021-07-16","10:23","인천","남동구","담방로","인천광역시 남동구 장수동 681-2","인천광역시 남동구 만수동 1066","32","54","25","매우좋음"
"2021-07-16","10:40","인천","남동구","장승남로","인천광역시 남동구 수산동 13-10","인천광역시 남동구 만수동 1067","32","54","16","매우좋음"
"2021-07-16","10:43","인천","남동구","매소홀로","인천광역시 남동구 만수동 1066","인천광역시 남동구 구월동 787-1","32","55","44","매우좋음"
"2021-07-16","11:00","인천","남동구","남동대로","인천광역시 남동구 간석동 272-3","인천광역시 남동구 고잔동 792","33","51","19","매우좋음"
"2021-07-16","12:06","인천","남동구","남동서로","인천광역시 남동구 고잔동 788","인천광역시 남동구 남촌동 637","34","49","74","좋음"
"2021-07-16","12:18","인천","남동구","비류대로","인천광역시 남동구 남촌동 635","인천광역시 남동구 도림동 190-2","34","49","41","매우좋음"
"2021-07-16","12:24","인천","남동구","논고개로","인천광역시 남동구 도림동 717","인천광역시 남동구 논현동 793","34","50","19","매우좋음"
"2021-07-16","12:41","인천","남동구","소래역로","인천광역시 남동구 논현동 809","인천광역시 남동구 논현동 695","34","50","61","좋음"
"2021-07-16","12:46","인천","남동구","포구로","인천광역시 남동구 논현동 685","인천광역시 남동구 논현동 111-236","34","49","48","매우좋음"
"2021-07-16","12:51","인천","남동구","아암대로","인천광역시 남동구 논현동 111-339","인천광역시 남동구 고잔동 512-27","34","53","18","매우좋음"
"2021-07-16","13:05","인천","남동구","논현고잔로","인천광역시 남동구 고잔동 512-27","인천광역시 남동구 논현동 708","33","52","104","보통"
"2021-07-16","13:21","인천","남동구","청능대로","인천광역시 남동구 논현동 63-7","인천광역시 남동구 고잔동 776","34","52","37","매우좋음"
"2021-07-16","13:44","인천","남동구","은봉로","인천광역시 남동구 논현동 471-6","인천광역시 남동구 논현동 32-18","33","53","90","좋음"
"2021-07-16","14:12","인천","남동구","논현로","인천광역시 남동구 논현동 693","인천광역시 남동구 논현동 714","34","51","23","매우좋음"
"2021-07-16","14:28","인천","남동구","은청로","인천광역시 남동구 고잔동 755","인천광역시 남동구 고잔동 748","34","51","107","보통"
"2021-07-16","09:22","경기","고양시 덕양구","중앙로","경기도 고양시 덕양구 내곡동 254-5","경기도 고양시 덕양구 덕은동 83-2","31","75","171","나쁨"
"2021-07-16","09:47","경기","고양시 덕양구","화랑로","경기도 고양시 덕양구 화전동 203-51","경기도 고양시 덕양구 동산동 159-37","31","75","50","매우좋음"
"2021-07-16","10:04","경기","고양시 덕양구","동세로","경기도 고양시 덕양구 동산동 159-56","경기도 고양시 덕양구 원흥동 697","32","72","54","좋음"
"2021-07-16","10:13","경기","고양시 덕양구","삼송로","경기도 고양시 덕양구 원흥동 689","경기도 고양시 덕양구 삼송동 26-12","32","72","59","좋음"
"2021-07-16","10:23","경기","고양시 덕양구","덕수천1로","경기도 고양시 덕양구 삼송동 392","경기도 고양시 덕양구 삼송동 376","32","73","42","매우좋음"
"2021-07-16","10:27","경기","고양시 덕양구","도래울로","경기도 고양시 덕양구 원흥동 757","경기도 고양시 덕양구 도내동 1009","32","72","63","좋음"
"2021-07-16","10:32","경기","고양시 덕양구","권율대로","경기도 고양시 덕양구 도내동 산 35-1","경기도 고양시 덕양구 신원동 675","32","71","44","매우좋음"
"2021-07-16","10:59","경기","고양시 덕양구","신원2로","경기도 고양시 덕양구 신원동 681","경기도 고양시 덕양구 신원동 673-8","33","66","34","매우좋음"
"2021-07-16","11:07","경기","고양시 덕양구","신원1로","경기도 고양시 덕양구 신원동 676","경기도 고양시 덕양구 신원동 678","33","70","22","매우좋음"
"2021-07-16","11:28","경기","고양시 덕양구","북한산로","서울특별시 은평구 진관동 288-3","경기도 고양시 덕양구 지축동 13-11","32","70","15","매우좋음"
"2021-07-16","12:27","경기","고양시 덕양구","푸른마을로","경기도 고양시 덕양구 고양동 780-1","경기도 고양시 덕양구 고양동 466","33","65","40","매우좋음"
"2021-07-16","12:37","경기","고양시 덕양구","호국로","경기도 양주시 장흥면 일영리 산 78-6","경기도 고양시 덕양구 토당동 820-30","35","62","27","매우좋음"
"2021-07-16","13:13","경기","고양시 덕양구","호수로","경기도 고양시 덕양구 토당동 282-30","경기도 고양시 일산동구 백석동 929-1","35","60","104","보통"
"2021-07-16","09:42","서울","노원구","동일로","서울특별시 노원구 상계동 1311-3","서울특별시 노원구 공릉동 678-1","31","82","95","좋음"
"2021-07-16","10:28","서울","노원구","섬밭로","서울특별시 노원구 공릉동 704-5","서울특별시 노원구 중계동 503-1","31","83","32","매우좋음"
"2021-07-16","10:45","서울","노원구","마들로","서울특별시 노원구 월계동 320-15","서울특별시 노원구 월계동 19","32","78","10","매우좋음"
"2021-07-16","11:02","서울","노원구","초안산로","서울특별시 노원구 월계동 620-3","서울특별시 노원구 월계동 산 67-2","33","75","11","매우좋음"
"2021-07-16","11:09","서울","노원구","월계로","서울특별시 노원구 월계동 860-7","서울특별시 노원구 월계동 238","32","79","13","매우좋음"
"2021-07-16","11:13","서울","노원구","한글비석로","서울특별시 노원구 하계동 312-11","서울특별시 노원구 상계동 689-1","32","78","40","매우좋음"
"2021-07-16","11:49","서울","노원구","노원로","서울특별시 노원구 상계동 689","서울특별시 노원구 공릉동 95","33","72","11","매우좋음"
"2021-07-16","12:17","서울","노원구","공릉로","서울특별시 노원구 하계동 274-3","서울특별시 노원구 중계동 512-1","33","71","50","매우좋음"
"2021-07-16","12:26","서울","노원구","덕릉로","서울특별시 노원구 상계동 769-4","서울특별시 노원구 상계동 72-56","34","69","20","매우좋음"
"2021-07-16","12:42","서울","노원구","상계로","서울특별시 노원구 상계동 111-554","서울특별시 노원구 상계동 739-4","35","65","18","매우좋음"
"2021-07-16","13:00","서울","노원구","노해로","서울특별시 노원구 상계동 739","서울특별시 노원구 상계동 719","35","65","110","보통"
"2021-07-16","13:08","서울","노원구","중계로","서울특별시 노원구 중계동 377","서울특별시 노원구 중계동 산 136-2","34","68","9","매우좋음"
"2021-07-16","13:32","서울","노원구","화랑로","서울특별시 노원구 공릉동 699-4","서울특별시 노원구 공릉동 26-93","35","63","9","매우좋음"
"2021-07-19","09:55","인천","남동구","경인로","인천광역시 부평구 십정동 592","인천광역시 남동구 간석동 540","30","59","30","매우좋음"
"2021-07-19","10:07","인천","남동구","석산로","인천광역시 미추홀구 주안동 294-1","인천광역시 남동구 간석동 924-1","30","58","55","좋음"
"2021-07-19","10:26","인천","남동구","인하로","인천광역시 남동구 구월동 1081","인천광역시 남동구 구월동 1335-4","30","58","16","매우좋음"
"2021-07-19","10:35","인천","남동구","예술로","인천광역시 남동구 구월동 1335-4","인천광역시 부평구 십정동 526-6","30","57","28","매우좋음"
"2021-07-19","10:44","인천","남동구","석정로","인천광역시 부평구 십정동 531-3","인천광역시 남동구 간석동 618-5","31","55","33","매우좋음"
"2021-07-19","10:56","인천","남동구","문화로","인천광역시 남동구 간석동 540","인천광역시 남동구 구월동 1335-4","31","54","23","매우좋음"
"2021-07-19","11:11","인천","남동구","만수서로","인천광역시 남동구 만수동 989-17","인천광역시 남동구 만수동 824-15","31","53","12","매우좋음"
"2021-07-19","11:16","인천","남동구","수현로","인천광역시 남동구 만수동 822-19","인천광역시 남동구 장수동 397-16","31","55","54","좋음"
"2021-07-19","11:23","인천","남동구","장아산로","인천광역시 남동구 장수동 618-3","인천광역시 남동구 서창동 631","31","53","18","매우좋음"
"2021-07-19","11:38","인천","남동구","서창남순환로","인천광역시 남동구 서창동 749","인천광역시 남동구 서창동 753","31","55","14","매우좋음"
"2021-07-19","11:49","인천","남동구","서창방산로","인천광역시 남동구 서창동 748","인천광역시 남동구 서창동 748","31","54","11","매우좋음"
"2021-07-19","11:58","인천","남동구","서창남로","인천광역시 남동구 서창동 770","인천광역시 남동구 수산동 394-16","31","52","20","매우좋음"
"2021-07-19","13:03","인천","남동구","소래로","인천광역시 남동구 만수동 990","인천광역시 남동구 논현동 111-463","31","55","30","매우좋음"
"2021-07-19","13:34","인천","남동구","앵고개로","인천광역시 남동구 논현동 26-1","인천광역시 남동구 고잔동 744","31","55","57","좋음"
"2021-07-19","14:00","인천","남동구","능허대로","인천광역시 남동구 고잔동 744-1","인천광역시 남동구 고잔동 788-1","32","53","69","좋음"
"2021-07-19","14:08","인천","남동구","호구포로","인천광역시 남동구 고잔동 801","인천광역시 남동구 간석동 923-3","32","51","33","매우좋음"
"2021-07-19","10:06","서울","강동구","천호대로","서울특별시 강동구 상일동 359-3","서울특별시 강동구 성내동 62-1","30","83","11","매우좋음"
"2021-07-19","10:25","서울","강동구","성내로","서울특별시 강동구 성내동 553-35","서울특별시 강동구 성내동 435","31","81","9","매우좋음"
"2021-07-19","10:38","서울","강동구","강동대로","서울특별시 강동구 둔촌동 227-7","서울특별시 강동구 성내동 485","31","80","7","매우좋음"
"2021-07-19","10:45","서울","강동구","올림픽로","서울특별시 강동구 성내동 472","서울특별시 강동구 암사동 117-3","31","80","35","매우좋음"
"2021-07-19","11:04","서울","강동구","양재대로","서울특별시 강동구 암사동 414-22","서울특별시 강동구 성내동 450-30","31","82","14","매우좋음"
"2021-07-19","11:24","서울","강동구","동남로","서울특별시 강동구 둔촌동 218-6","서울특별시 강동구 고덕동 302-3","31","83","9","매우좋음"
"2021-07-19","11:56","서울","강동구","풍산로","서울특별시 강동구 강일동 671","서울특별시 강동구 강일동 671","30","84","5","매우좋음"
"2021-07-19","11:58","서울","강동구","고덕로","서울특별시 강동구 강일동 671","서울특별시 강동구 암사동 599-2","30","86","10","매우좋음"
"2021-07-19","12:17","서울","강동구","천중로","서울특별시 강동구 천호동 256-4","서울특별시 강동구 길동 12-5","31","81","21","매우좋음"
"2021-07-19","13:34","서울","강동구","상일로","서울특별시 강동구 고덕동 140-1","서울특별시 강동구 상일동 262","33","71","8","매우좋음"
"2021-07-19","09:44","경기","고양시 덕양구","통일로","경기도 파주시 조리읍 장곡리 498-2","경기도 고양시 덕양구 동산동 2-13","31","80","46","매우좋음"
"2021-07-19","10:15","경기","고양시 덕양구","고양대로","경기도 고양시 덕양구 동산동 27-43","경기도 고양시 덕양구 주교동 202-8","31","82","26","매우좋음"
"2021-07-19","10:43","경기","고양시 덕양구","충장로","경기도 고양시 덕양구 성사동 602-14","경기도 고양시 덕양구 행신동 845","31","80","16","매우좋음"
"2021-07-19","11:01","경기","고양시 덕양구","화신로","경기도 고양시 덕양구 행신동 854","경기도 고양시 덕양구 화정동 1014","31","80","27","매우좋음"
"2021-07-19","11:13","경기","고양시 덕양구","화정로","경기도 고양시 덕양구 화정동 1014","경기도 고양시 덕양구 화정동 428-9","30","83","39","매우좋음"
"2021-07-19","11:19","경기","고양시 덕양구","행신로","경기도 고양시 덕양구 행신동 1032","경기도 고양시 덕양구 행주내동 424-2","31","79","26","매우좋음"
"2021-07-19","11:40","경기","고양시 덕양구","소원로","경기도 고양시 덕양구 행신동 820","경기도 고양시 덕양구 행신동 1128","31","81","165","나쁨"
"2021-07-19","11:52","경기","고양시 덕양구","충경로","경기도 고양시 덕양구 행신동 1121","경기도 고양시 덕양구 행신동 835","31","75","28","매우좋음"
"2021-07-19","12:02","경기","고양시 덕양구","지도로","경기도 고양시 덕양구 토당동 890-8","경기도 고양시 덕양구 토당동 902","31","77","57","좋음"
"2021-07-19","12:08","경기","고양시 덕양구","화중로","경기도 고양시 덕양구 화정동 1152","경기도 고양시 덕양구 화정동 1037","31","78","21","매우좋음"
"2021-07-19","12:17","경기","고양시 덕양구","백양로","경기도 고양시 덕양구 화정동 1059","경기도 고양시 덕양구 화정동 1153","31","79","43","매우좋음"
"2021-07-19","10:06","서울","마포구","월드컵북로","서울특별시 마포구 동교동 155-6","서울특별시 마포구 상암동 1758","31","78","8","매우좋음"
"2021-07-19","10:29","서울","마포구","월드컵로","경기도 고양시 덕양구 덕은동 269-4","서울특별시 마포구 합정동 402","31","82","9","매우좋음"
"2021-07-19","10:42","서울","마포구","독막로","서울특별시 마포구 합정동 402","서울특별시 마포구 도화동 293-5","32","78","2","매우좋음"
"2021-07-19","10:58","서울","마포구","토정로","서울특별시 마포구 마포동 33-18","서울특별시 마포구 합정동 185-9","31","82","38","매우좋음"
"2021-07-19","11:14","서울","마포구","양화로","서울특별시 마포구 합정동 402","서울특별시 마포구 동교동 191-2","31","78","6","매우좋음"
"2021-07-19","11:20","서울","마포구","신촌로","서울특별시 마포구 동교동 191-2","서울특별시 마포구 아현동 354-23","32","74","38","매우좋음"
"2021-07-19","11:31","서울","마포구","마포대로","서울특별시 마포구 아현동 610-1","서울특별시 마포구 공덕동 423-29","32","74","8","매우좋음"
"2021-07-19","11:36","서울","마포구","백범로","서울특별시 마포구 공덕동 423-33","서울특별시 마포구 노고산동 31-123","32","77","5","매우좋음"
"2021-07-19","11:43","서울","마포구","대흥로","서울특별시 마포구 대흥동 3-63","서울특별시 마포구 신수동 445-34","32","76","5","매우좋음"
"2021-07-19","12:04","서울","마포구","만리재로","서울특별시 마포구 공덕동 427-2","서울특별시 마포구 공덕동 1-1","32","76","1","매우좋음"
"2021-07-19","12:20","서울","마포구","서강로","서울특별시 마포구 노고산동 31-123","서울특별시 마포구 창전동 243-3","32","74","8","매우좋음"
"2021-07-19","12:26","서울","마포구","창전로","서울특별시 마포구 신정동 27-1","서울특별시 마포구 신수동 68-12","31","76","16","매우좋음"
"2021-07-19","12:37","서울","마포구","잔다리로","서울특별시 마포구 서교동 406","서울특별시 마포구 성산동 245-23","32","75","2","매우좋음"
"2021-07-19","12:48","서울","마포구","성산로","서울특별시 마포구 성산동 206-14","서울특별시 마포구 성산동 117-1","32","76","6","매우좋음"
"2021-07-19","12:58","서울","마포구","동교로","서울특별시 마포구 연남동 222-2","서울특별시 마포구 망원동 213-5","32","76","5","매우좋음"
"2021-07-19","14:02","서울","마포구","성암로","서울특별시 마포구 성산동 120-5","서울특별시 마포구 상암동 1695","28","99","17","매우좋음"
"2021-07-19","14:18","서울","마포구","증산로","서울특별시 마포구 상암동 1170-3","서울특별시 마포구 상암동 487-358","28","100","2","매우좋음"
"2021-07-20","09:57","경기","광명시","범안로","경기도 광명시 하안동 362-1","경기도 광명시 하안동 712","31","59","26","매우좋음"
"2021-07-20","10:11","경기","광명시","안양천로","경기도 광명시 하안동 710","경기도 광명시 철산동 460","31","58","15","매우좋음"
"2021-07-20","10:26","경기","광명시","시청로","경기도 광명시 철산동 460","경기도 광명시 철산동 467-1","31","56","29","매우좋음"
"2021-07-20","10:37","경기","광명시","철망산로","경기도 광명시 하안동 864-9","경기도 광명시 하안동 711","32","56","56","좋음"
"2021-07-20","10:49","경기","광명시","하안로","경기도 광명시 철산동 634-5","경기도 광명시 소하동 625-7","32","55","26","매우좋음"
